x_position_mm,y_position_mm,groundtruth,snr,peak_amplitude,time_of_flight,peak_slope,signal_energy,rms,dominant_frequency,spectral_centroid,bandwidth
850.0,290.0,452.0,3.99167490422932,1832.6148599570754,315.5,0.0,1366367131.2003815,1685.4317270200236,4158.004158004158,143107.972348902,0.0
850.0,300.0,452.0,4.166446542590071,2471.933921337572,247.5,0.0,2121069239.2458346,2099.9303222010603,4158.004158004158,165027.4858659096,0.0
850.0,310.0,452.0,4.2070598124993115,2103.5398291131614,247.5,0.0,1425647145.090936,1721.6048845677205,4158.004158004158,143588.1354577798,0.0
850.0,320.0,452.0,4.290109511315277,2366.410608114631,253.00000000000003,0.0,2045340387.6711354,2062.1025479435325,4158.004158004158,138463.3740388745,0.0
850.0,330.0,452.0,4.193288344433592,1924.3832852014464,260.0,0.0,1486804988.0812764,1758.1440957133277,4158.004158004158,140241.10169721706,0.0
850.0,340.0,452.0,4.15810237014844,2168.383547986501,263.5,0.0,1961659667.8704023,2019.4787762680483,4158.004158004158,143234.3302961286,0.0
850.0,350.0,452.0,4.174826393104909,1709.5654432231781,307.0,0.0,1183511862.5790992,1568.6056301140736,4158.004158004158,135429.13070965602,0.0
850.0,360.0,452.0,4.319705568853933,1885.5662031630443,306.5,0.0,1401191384.4370737,1706.7746779597117,4158.004158004158,139387.74751731355,0.0
850.0,370.0,452.0,4.115681763375043,1871.6129524720247,234.5,0.0,1312466050.640163,1651.85339782335,4158.004158004158,132161.879743536,0.0
850.0,380.0,452.0,4.172753804990007,1828.3792002045657,318.0,0.0,1093826142.2502284,1508.0009362745927,4158.004158004158,105675.24242987092,0.0
850.0,390.0,452.0,4.2064885803328105,1901.427092742321,316.0,0.0,1154477830.4577627,1549.2455614535413,4158.004158004158,102480.52621312413,0.0
850.0,400.0,452.0,4.114538724292868,1918.7629380396202,317.0,0.0,1225161522.465838,1595.9678418814804,4158.004158004158,121093.9563397903,0.0
850.0,410.0,452.0,4.17200688242242,2318.318975596904,316.5,0.0,1743491921.9168065,1903.870618080013,4158.004158004158,130768.61484545506,0.0
850.0,420.0,452.0,4.166075622335294,2183.5259750192217,313.0,0.0,1623435111.6837423,1837.1513199286205,4158.004158004158,141993.22835817502,0.0
850.0,430.0,452.0,4.339661427652414,2646.326457322275,310.5,0.0,2415063105.5515995,2240.7412205256974,4158.004158004158,177640.02278504425,0.0
850.0,440.0,452.0,4.215735058790358,1715.7030757806147,307.0,0.0,1259512473.1097174,1618.1869638963701,4158.004158004158,171641.83630856973,0.0
850.0,450.0,452.0,4.181755902442945,1794.0522026330623,253.00000000000003,0.0,1198054988.2239594,1578.2138040444402,4158.004158004158,165009.79583112674,0.0
850.0,460.0,452.0,4.19144201910046,1933.2928088605736,250.0,0.0,1180793728.3865342,1566.803311264123,4158.004158004158,157112.4929410039,0.0
850.0,470.0,452.0,4.25540261513105,1910.5763548059924,257.0,0.0,1086903675.2387552,1503.2215407239123,4158.004158004158,149040.01521128372,0.0
850.0,480.0,452.0,4.020613713882419,1891.8921130213619,254.0,0.0,1151305259.0273597,1547.1153890656985,4158.004158004158,122662.05912252623,0.0
850.0,490.0,452.0,4.005961384724962,1662.053709710663,251.5,0.0,998321755.8882682,1440.6640850679646,4158.004158004158,165697.67530334744,0.0
850.0,500.0,452.0,3.95467653720753,1554.2139694027644,313.5,0.0,858404564.962914,1335.898527277717,4158.004158004158,123061.30108136503,0.0
850.0,510.0,452.0,4.013529232225892,1711.3870354405867,312.5,0.0,1034135250.4459687,1466.2773733664803,4158.004158004158,142082.72476565014,0.0
850.0,520.0,452.0,3.865702991240659,1504.1110649301502,309.0,0.0,726990979.5881749,1229.3965015321842,4158.004158004158,114261.81666539458,0.0
850.0,530.0,452.0,3.945350497786843,1568.4507503020438,310.0,0.0,915817789.0105036,1379.8503858534534,4158.004158004158,152332.97843379003,0.0
850.0,540.0,452.0,3.981184146321582,1791.2826418644163,312.5,0.0,1159819431.2546968,1552.8254920774334,4158.004158004158,156102.40718914478,0.0
850.0,550.0,452.0,4.159028437134697,1929.163775032582,306.5,0.0,1484749637.315308,1756.9284512398642,4158.004158004158,165072.49377922848,0.0
850.0,560.0,452.0,4.056670600042948,1954.3658360353356,297.5,0.0,1533074885.3519983,1785.291537512201,4158.004158004158,152826.07194129494,0.0
850.0,570.0,452.0,3.8926852311505957,1416.9316064563932,294.0,0.0,942600722.9982476,1399.88173171244,4158.004158004158,142665.09561380497,0.0
850.0,580.0,452.0,3.9766255019133587,1592.4799263150098,292.0,0.0,1186291879.4653516,1570.446842052207,4158.004158004158,138454.20928659086,0.0
850.0,590.0,452.0,4.023487194560041,1661.0195370533056,248.50000000000003,0.0,1292238572.4209847,1639.0749460076272,4158.004158004158,136320.7212326663,0.0
850.0,600.0,452.0,4.073748457165206,2009.8750061915675,203.0,0.0,1767999018.662996,1917.2046410005387,4158.004158004158,133970.3839742676,0.0
850.0,610.0,452.0,4.080695072169998,1681.6097028509794,197.5,0.0,1320334938.3602462,1656.7978397589832,4158.004158004158,140128.06896002774,0.0
850.0,620.0,452.0,4.206121671867661,1505.3201931210206,191.5,0.0,1042328762.9480758,1472.074612637795,4158.004158004158,136218.75585506653,0.0
850.0,630.0,452.0,3.9165320801025048,1545.2780594457795,170.5,0.0,1190941783.1228728,1573.521669085906,4158.004158004158,159886.70385367854,0.0
850.0,640.0,452.0,3.899941400445038,1855.031787837133,163.5,0.0,1363775814.1985612,1683.8327568412374,4158.004158004158,128981.8816896133,0.0
850.0,650.0,452.0,3.8610578759522616,1515.0719260980673,159.0,0.0,1008265719.2570219,1447.8213033803154,4158.004158004158,132682.22917886145,0.0
850.0,660.0,452.0,3.8200548806524357,1564.3868829316161,144.0,0.0,1009869485.6600648,1448.9723117465132,4158.004158004158,134439.0948919276,0.0
850.0,670.0,452.0,3.8783896608024646,1736.9566969476941,140.5,0.0,1080235381.2006538,1498.6032174420827,4158.004158004158,130722.21797778123,0.0
850.0,680.0,452.0,3.9431326348607665,1777.230673640706,133.0,0.0,1224271595.436456,1595.3881008004241,4158.004158004158,111190.35201642316,0.0
850.0,690.0,452.0,4.056170892214112,1585.5663304325378,257.0,0.0,1001820559.8086461,1443.1864143724476,4158.004158004158,85529.27662505639,0.0
850.0,700.0,452.0,4.122359021824344,1909.8517242971313,262.0,0.0,1402445373.5663176,1707.5382418356614,4158.004158004158,109075.56629319339,0.0
850.0,710.0,452.0,4.058401281997565,2182.4156705823966,265.5,0.0,1669070945.2502146,1862.7941285008285,4158.004158004158,128941.73123162096,0.0
850.0,720.0,452.0,4.302320464746289,2286.8280108981344,277.5,0.0,1552981180.2600622,1796.8447630253904,4158.004158004158,104846.2834929595,0.0
850.0,730.0,452.0,4.849962844581647,3113.5489079241447,278.5,0.0,2076332945.1905859,2077.6670834740917,4158.004158004158,65644.89264184359,0.0
850.0,740.0,452.0,5.53869687702245,3939.455983206764,278.0,56.47595365724873,3226743028.2083178,2590.058969222623,4158.004158004158,77098.83688178619,0.0
850.0,750.0,452.0,6.091206637428072,3848.1077544683,276.0,65.54619319764672,3328979307.7046757,2630.77078090679,4158.004158004158,55496.5377011665,0.0
860.0,50.0,452.0,6.448514866493371,4251.693646207338,276.5,69.33928660744353,4199738340.4446535,2954.8713577834783,4158.004158004158,67771.68050551739,0.0
860.0,60.0,452.0,5.595406561544141,4416.592408936915,277.0,60.233308360156656,4052292333.0528464,2902.537542417161,4158.004158004158,59989.44164267121,0.0
860.0,70.0,452.0,4.651571260286649,2730.4853162050367,276.0,0.0,1685146761.9698358,1871.7434710875607,4158.004158004158,70245.6625255272,0.0
860.0,80.0,452.0,4.137864134954174,2312.8813456804724,274.5,0.0,1489547545.2461357,1759.7648829713473,4158.004158004158,100258.39082080266,0.0
860.0,90.0,452.0,4.115278586712892,2052.332724029911,265.5,0.0,1328953659.6695998,1662.1965651963426,4158.004158004158,113038.03304861666,0.0
860.0,100.0,452.0,4.211608300273032,2055.2955720389514,267.0,0.0,1560912946.588489,1801.427561990415,4158.004158004158,143230.82067164304,0.0
860.0,110.0,452.0,4.012404141303907,2865.9672846400695,113.0,0.0,1930607004.209582,2003.4310508444498,4158.004158004158,120995.28895248567,0.0
860.0,120.0,452.0,3.9462800206186595,1460.9932146539352,266.5,0.0,983389022.7804853,1429.8488811159211,4158.004158004158,102550.72923157521,0.0
860.0,130.0,452.0,3.79246633594489,1848.8502011721187,139.0,0.0,1285240028.0948744,1634.630444603897,4158.004158004158,156828.9278367166,0.0
860.0,140.0,452.0,3.9795529679115917,1792.1621536527225,230.0,0.0,1499684832.5072613,1765.7428704742038,4158.004158004158,150201.66960261454,0.0
860.0,150.0,452.0,3.9970329119908823,1504.795754025574,160.0,0.0,940088792.1040213,1398.0152192414837,4158.004158004158,111218.3562625904,0.0
860.0,160.0,452.0,4.011476898858563,1954.2182627162115,164.0,0.0,1538150173.2033396,1788.244224905298,4158.004158004158,137235.78525545562,0.0
860.0,170.0,452.0,4.236972585343167,1969.7053198695078,171.5,0.0,1844468076.0964851,1958.2269952325644,4158.004158004158,152136.4851134324,0.0
860.0,180.0,452.0,4.414311667123545,1868.0514712156382,231.5,0.0,1690348506.8862674,1874.6301128634977,4158.004158004158,138230.7645415375,0.0
860.0,190.0,452.0,4.133554933164276,1797.7849473885692,232.0,0.0,1531742167.2848043,1784.5153824723,4158.004158004158,137251.501903972,0.0
860.0,200.0,452.0,4.084254987799705,2066.9927689467004,232.0,0.0,1798288012.9659486,1933.5574771908707,4158.004158004158,125905.9171168561,0.0
860.0,210.0,452.0,4.118118597062965,1986.994489918989,247.0,0.0,1822012293.7543237,1946.2701114394645,4158.004158004158,130945.61705971637,0.0
860.0,220.0,452.0,3.949043749035221,2052.057493319388,248.50000000000003,0.0,1802502050.3803473,1935.821662794962,4158.004158004158,129075.05282843436,0.0
860.0,230.0,452.0,4.266006926552061,1773.9259261147943,297.0,0.0,1425490582.592297,1721.510349898388,4158.004158004158,130199.24299963652,0.0
860.0,240.0,452.0,4.145813454341631,1888.2219552559106,301.0,0.0,1464855752.6948798,1745.11837858949,4158.004158004158,169823.6255480812,0.0
860.0,250.0,452.0,4.083216293304358,1665.5895055952844,305.5,0.0,1104611816.6951077,1515.4175211470244,4158.004158004158,172361.40666767032,0.0
860.0,260.0,452.0,4.07872500869748,1795.5428130358857,308.0,0.0,1196769174.0854986,1577.3666666344109,4158.004158004158,177079.29667595698,0.0
860.0,270.0,452.0,3.9129357330288004,1623.5936833366147,309.0,0.0,961545100.8303398,1413.8791545533657,4158.004158004158,154260.4669028156,0.0
860.0,280.0,452.0,3.917507834794217,1511.6008268928897,310.5,0.0,872271465.1216857,1346.6455322178044,4158.004158004158,155364.25108275318,0.0
860.0,290.0,452.0,3.980117593129498,1832.8086914616918,313.0,0.0,1095194760.8541703,1508.9440628227426,4158.004158004158,122788.18463644583,0.0
860.0,300.0,452.0,4.066775201229812,1642.1580660562452,312.5,0.0,1035573288.7645439,1467.2965004730663,4158.004158004158,151152.9387618108,0.0
860.0,310.0,452.0,3.9950901934204053,1459.0054603884746,245.5,0.0,798571840.6577835,1288.5001035933403,4158.004158004158,131669.08724748186,0.0
860.0,320.0,452.0,3.9335454042714257,1593.5989377603632,252.0,0.0,854635713.4770036,1332.9626495547861,4158.004158004158,114726.61806665575,0.0
860.0,330.0,452.0,4.240812316303518,1593.935358265638,257.0,0.0,972736098.714659,1422.0831099299885,4158.004158004158,84622.79689784946,0.0
860.0,340.0,452.0,4.060452975725112,1721.6215731375871,249.5,0.0,1143449493.2326965,1541.8280947189442,4158.004158004158,100749.38193946445,0.0
860.0,350.0,452.0,4.127293117496566,1666.87908421853,249.5,0.0,1058234963.9540178,1483.264201055595,4158.004158004158,144192.43933395576,0.0
860.0,360.0,452.0,3.9690122906642373,1569.600012554129,246.49999999999997,0.0,1119660278.7574482,1525.705098409513,4158.004158004158,160230.8524845377,0.0
860.0,370.0,452.0,5.045854926257581,2962.383615549013,116.5,0.0,2493765440.932504,2276.959274172951,4158.004158004158,97440.17258156188,4158.004158004158
860.0,380.0,452.0,4.300754335098652,2045.82201608288,312.0,0.0,1434282708.8586154,1726.8111458969088,4158.004158004158,108399.15199569096,0.0
860.0,390.0,452.0,4.13157947154904,2111.139219348283,312.0,0.0,1484744918.4590614,1756.9256592878826,4158.004158004158,134168.65252130566,0.0
860.0,400.0,452.0,4.393880620454666,1852.869503718044,308.0,0.0,1094542581.933507,1508.4947144077319,4158.004158004158,92553.37202159541,0.0
860.0,410.0,452.0,4.165718618826408,2060.0331830949553,316.0,0.0,1488671142.6535394,1759.2471118427648,4158.004158004158,64590.25574853626,0.0
860.0,420.0,452.0,4.344830679322783,2255.6033555873855,316.5,0.0,1850209662.7668796,1961.2724786429035,4158.004158004158,131422.07612598492,0.0
860.0,430.0,452.0,4.177563605738897,1733.5580261689943,229.5,0.0,1189746346.6254406,1572.7317406727122,4158.004158004158,88491.5536220708,0.0
860.0,440.0,452.0,4.270062639500559,1998.3139797653027,231.5,0.0,1510186101.9697032,1771.9142320312965,4158.004158004158,162996.09900157456,0.0
860.0,450.0,452.0,4.189050611134915,1594.1436620200516,227.5,0.0,1074174386.0265543,1494.393114866362,4158.004158004158,183429.29283875963,0.0
860.0,460.0,452.0,4.241017575238444,1992.1907907549914,227.0,0.0,1603408652.854568,1825.7847416315456,4158.004158004158,159931.26613874178,0.0
860.0,470.0,452.0,4.197031076800204,2010.3903365316107,250.0,0.0,1542908064.9925294,1791.0078377350958,4158.004158004158,174058.0931748879,0.0
860.0,480.0,452.0,4.165549148107736,2151.7469834476333,250.50000000000003,0.0,1561484301.0472074,1801.757227876789,4158.004158004158,137978.84077431654,0.0
860.0,490.0,452.0,4.117351252572767,2141.737499174633,248.0,0.0,1594402883.9183116,1820.6501339996876,4158.004158004158,132571.40025968588,0.0
860.0,500.0,452.0,4.032842052181707,1825.0397769045576,233.0,0.0,1170906906.1953802,1560.2300767188433,4158.004158004158,140601.26486070966,0.0
860.0,510.0,452.0,4.207466686475206,2099.0087775109378,233.0,0.0,1760569571.7424116,1913.172182496984,4158.004158004158,176268.50800926329,0.0
860.0,520.0,452.0,4.266962265605215,2159.6143256530518,309.5,0.0,1862681503.598741,1967.8716214480305,4158.004158004158,172877.91271417314,0.0
860.0,530.0,452.0,4.007533999997081,1867.4260059009143,304.5,0.0,1408366626.4436784,1711.1391364741653,4158.004158004158,180381.79790294552,0.0
860.0,540.0,452.0,4.139149852699494,2172.9323611175137,305.5,0.0,1868909722.5517464,1971.1588466311587,4158.004158004158,167867.00487475208,0.0
860.0,550.0,452.0,4.212556483234865,2514.0483737060526,305.0,0.0,2328652227.096015,2200.2892585761165,4158.004158004158,167284.75698304144,0.0
860.0,560.0,452.0,4.394690708163628,1983.4384807356573,301.5,0.0,1588832605.9474854,1817.4669985865255,4158.004158004158,162547.3012037144,0.0
860.0,570.0,452.0,4.368253597457558,2780.392558274466,298.5,0.0,2943867213.7296476,2473.925232833441,4158.004158004158,162274.88397683817,0.0
860.0,580.0,452.0,4.215072057535638,2343.7274771039474,232.0,0.0,2150914074.71951,2114.6524142507897,4158.004158004158,136941.67392742695,0.0
860.0,590.0,452.0,4.333779882626445,2482.619157643339,231.5,0.0,2143958657.271563,2111.230566698504,4158.004158004158,137613.89695971351,0.0
860.0,600.0,452.0,4.286752617664736,2368.3589086644834,112.0,0.0,1777149875.158698,1922.1597969870295,4158.004158004158,118855.58080612822,0.0
860.0,610.0,452.0,4.199357321341652,3024.1074655674984,228.5,0.0,2774783190.03652,2401.828474488956,4158.004158004158,130531.3803465449,0.0
860.0,620.0,452.0,4.290951621833465,2769.6439528727365,226.0,0.0,2395972942.666765,2231.8675428969646,4158.004158004158,126684.44502474964,0.0
860.0,630.0,452.0,4.305934904089802,2688.224732383584,225.5,0.0,2122845830.6456661,2100.8095809266565,4158.004158004158,126592.6630152017,0.0
860.0,640.0,452.0,4.339089918977576,2585.8482794243837,226.0,0.0,2019428711.8111837,2048.9988995243366,4158.004158004158,149073.65713841157,0.0
860.0,650.0,452.0,4.1768293436510415,2432.744511054412,100.5,0.0,1502994242.3411367,1767.6900617912004,4158.004158004158,111936.27382050111,0.0
860.0,660.0,452.0,4.230586999807444,1898.2738956024034,226.0,0.0,1500535809.0234082,1766.2437732591536,4158.004158004158,132122.5975561828,0.0
860.0,670.0,452.0,3.988587954339378,1671.3746943254898,257.0,0.0,1231638012.5362153,1600.1806112563606,4158.004158004158,110469.83525371924,0.0
860.0,680.0,452.0,4.063282937367043,2065.8386435595685,254.0,0.0,1720272071.3083582,1891.1502353592348,4158.004158004158,165910.0630856637,0.0
860.0,690.0,452.0,4.07885230615534,2035.5095947992734,113.0,0.0,1507695616.9993467,1770.4525755421873,4158.004158004158,132291.25574087104,0.0
860.0,700.0,452.0,4.087483969338023,1664.5413668274814,287.5,0.0,1247442090.8086052,1610.414449831406,4158.004158004158,103882.3305392782,0.0
860.0,710.0,452.0,4.1011419682386485,2772.115151622315,106.5,0.0,1509130436.0443535,1771.2948128478006,4158.004158004158,85942.48187629328,0.0
860.0,720.0,452.0,4.352444037250286,2452.26875806564,106.5,0.0,1254188872.7732062,1614.7635349972359,4158.004158004158,75829.1217888781,0.0
860.0,730.0,452.0,4.304877810898177,2641.868685664706,258.0,0.0,1823766470.1628237,1947.2067900155837,4158.004158004158,80424.31414106255,0.0
860.0,740.0,452.0,4.806221042305563,2358.2760616796922,256.0,0.0,1529793570.8856997,1783.3799410993115,4158.004158004158,80763.19691590127,0.0
860.0,750.0,452.0,5.3549428275301345,3384.6607918798645,257.0,68.46084461804152,2551769735.2151537,2303.287777210414,4158.004158004158,78908.46393008676,0.0
870.0,50.0,452.0,5.35635156278573,3875.131613375792,259.5,78.07391170834015,3106227525.0851336,2541.2307023380376,4158.004158004158,75897.03696439239,0.0
870.0,60.0,452.0,4.4417522629347985,2514.0563481057443,257.5,0.0,1185459339.5225139,1569.8956753363384,4158.004158004158,76049.61887564893,0.0
870.0,70.0,452.0,4.525197831049878,2265.9203801926724,260.0,0.0,1239785406.7362597,1605.4645552366212,4158.004158004158,131620.99505236192,0.0
870.0,80.0,452.0,4.238543493330331,2464.7344876312977,106.5,0.0,1625162806.8805857,1838.128628312391,4158.004158004158,80899.3033390821,0.0
870.0,90.0,452.0,4.24797424055029,2572.396885585787,105.5,0.0,1309535502.0378456,1650.0081912717017,4158.004158004158,152774.99181924874,0.0
870.0,100.0,452.0,4.057873211059638,1715.8982916435166,286.5,0.0,1299110881.6078396,1643.4275839588802,4158.004158004158,98499.39105934536,0.0
870.0,110.0,452.0,4.081569862581731,1613.7558929711665,134.0,0.0,831131074.5428059,1314.504937951062,4158.004158004158,129490.27288829877,0.0
870.0,120.0,452.0,4.275207765920287,1840.079766590826,140.5,0.0,1444519629.5674164,1732.9625826976103,4158.004158004158,145879.64005957573,0.0
870.0,130.0,452.0,4.220690134050089,1919.5700216211844,256.5,0.0,1620673707.340398,1835.5881910016458,4158.004158004158,122727.7496824299,0.0
870.0,140.0,452.0,4.3490978074973965,1992.5663867122914,223.0,0.0,1825889311.986833,1948.3397228533586,4158.004158004158,108604.23557609621,0.0
870.0,150.0,452.0,4.35850558057712,2137.279875279817,225.0,0.0,1532340336.7267382,1784.8637891429235,4158.004158004158,109570.06809742011,0.0
870.0,160.0,452.0,4.512649234895777,2568.1438043607814,226.5,0.0,2132251926.6467443,2105.4586646274415,4158.004158004158,113284.39806417107,0.0
870.0,170.0,452.0,4.700768679740963,2219.3801992680887,225.5,0.0,1556312336.0104523,1798.7708531500928,4158.004158004158,105691.54602723269,0.0
870.0,180.0,452.0,4.222848174142058,2411.408057438194,226.0,0.0,1759315253.9443238,1912.4905413021838,4158.004158004158,126114.86792404998,0.0
870.0,190.0,452.0,4.254911562211207,2391.2205814904682,228.5,0.0,1869987244.9892519,1971.7270019046816,4158.004158004158,134558.25486352484,0.0
870.0,200.0,452.0,4.389968586136176,2217.5558288441025,110.0,0.0,1530430540.7177715,1783.751181056518,4158.004158004158,132351.43407647105,0.0
870.0,210.0,452.0,4.352060993769518,2092.7893281746115,231.5,0.0,1547316865.0300598,1793.5648801402401,4158.004158004158,110101.34395006257,0.0
870.0,220.0,452.0,4.447244305293256,2312.557057797106,234.0,0.0,2008837890.3054225,2043.6188857815744,4158.004158004158,161335.03252326942,0.0
870.0,230.0,452.0,4.462803989049385,1902.8102365567402,294.0,0.0,1526512824.426495,1781.4666248925403,4158.004158004158,133554.34587225682,0.0
870.0,240.0,452.0,4.320089442993175,2090.208244474394,302.5,0.0,1624943133.9292839,1838.0043943633907,4158.004158004158,161880.96764567768,0.0
870.0,250.0,452.0,4.227828771601533,2212.0851501751213,303.0,0.0,1798791257.2748995,1933.828007751796,4158.004158004158,169881.615630121,0.0
870.0,260.0,452.0,4.0753715814770795,1830.4267916860485,302.5,0.0,1255756123.9189,1615.772135032346,4158.004158004158,155103.9209523407,0.0
870.0,270.0,452.0,4.083064497906725,1847.5105546405525,309.5,0.0,1491409752.630064,1760.864553667283,4158.004158004158,153294.22170149774,0.0
870.0,280.0,452.0,4.34103803180118,1957.5791545643788,243.5,0.0,1694689756.6009617,1877.0358353630136,4158.004158004158,152077.07547249485,0.0
870.0,290.0,452.0,4.304581948406585,1840.5952952872176,232.5,0.0,1240635566.8174722,1606.0149198240492,4158.004158004158,128311.09161948547,0.0
870.0,300.0,452.0,4.230039878775339,2064.346974349287,238.5,0.0,1367715474.0678601,1686.2631212448416,4158.004158004158,143806.87007412102,0.0
870.0,310.0,452.0,4.147362962462687,1979.353064109514,247.5,0.0,1231652550.1905422,1600.1900551041897,4158.004158004158,120788.2436147897,0.0
870.0,320.0,452.0,4.211041230345771,2286.3116842061095,248.99999999999997,0.0,1660639411.3579445,1858.0830952048284,4158.004158004158,147478.24034474802,0.0
870.0,330.0,452.0,4.289709831762022,2538.6218750510093,252.0,0.0,2381687165.6297393,2225.2039387159093,4158.004158004158,136730.64736791296,0.0
870.0,340.0,452.0,4.18180042740661,2076.602442735616,248.99999999999997,0.0,1635703667.3999114,1844.080075581248,4158.004158004158,122849.56309778756,0.0
870.0,350.0,452.0,4.353463570675309,1907.8087361289017,252.0,0.0,1628754797.040952,1840.1588543472947,4158.004158004158,165044.70256522342,0.0
870.0,360.0,452.0,4.241838640933074,1698.762580681673,250.99999999999997,0.0,1182753099.5885692,1568.1027239918908,4158.004158004158,151723.77257045993,0.0
870.0,370.0,452.0,4.218403550700383,1803.0553226059508,249.5,0.0,1258467986.9409733,1617.5158611920456,4158.004158004158,132812.0193230164,0.0
870.0,380.0,452.0,4.025537770425967,2103.222004585544,316.0,0.0,1613174030.5641317,1831.3361688491257,4158.004158004158,120934.87976120535,0.0
870.0,390.0,452.0,4.22225673211126,1631.8172530879535,250.99999999999997,0.0,1209130157.4853168,1585.4917568994438,4158.004158004158,116844.75010143584,0.0
870.0,400.0,452.0,4.0692559745401,1715.7686360832993,247.0,0.0,1330086132.996942,1662.9046382016254,4158.004158004158,104816.49728027426,0.0
870.0,410.0,452.0,3.9960888398275833,2189.1176334634015,311.5,0.0,1657389156.6782928,1856.263855826987,4158.004158004158,116865.49992110633,0.0
870.0,420.0,452.0,3.9501000518138865,1759.8157801846382,308.5,0.0,1128444383.8327646,1531.6782364539029,4158.004158004158,128650.00535755958,0.0
870.0,430.0,452.0,4.035916623919402,1909.3461221722498,306.5,0.0,1442375131.7849987,1731.6757484246034,4158.004158004158,127968.17898058526,0.0
870.0,440.0,452.0,3.8695548823354056,1323.5485861708478,250.99999999999997,0.0,685989688.8895574,1194.2252674329827,4158.004158004158,153040.3375175154,4158.004158004158
870.0,450.0,452.0,4.198715536413268,2002.9288188260648,250.50000000000003,0.0,1596446249.0040364,1821.816420689654,4158.004158004158,159581.29620391273,0.0
870.0,460.0,452.0,3.8840379503576616,1809.5179584837517,252.0,0.0,1062599212.4943244,1486.3196062495012,4158.004158004158,138115.8310691225,4158.004158004158
870.0,470.0,452.0,4.0472006295291765,1853.7632397120651,260.0,0.0,1109604450.075109,1518.8383582778354,4158.004158004158,165610.69010010202,0.0
870.0,480.0,452.0,4.077481878125125,1811.121064048884,253.49999999999997,0.0,1142423904.5297775,1541.1364873427274,4158.004158004158,132356.85359998146,0.0
870.0,490.0,452.0,4.1367788639339915,1688.670131376328,249.5,0.0,1017169014.2958523,1454.1996064562707,4158.004158004158,126957.78748030342,0.0
870.0,500.0,452.0,4.008009469927458,1473.016990800546,316.0,0.0,850004597.8013593,1329.3462024583182,4158.004158004158,114737.06414596757,0.0
870.0,510.0,452.0,4.347978470078681,2006.2254223970094,313.0,0.0,1447692650.2127042,1734.8648447496541,4158.004158004158,97245.9483564663,0.0
870.0,520.0,452.0,4.031327403434356,1878.4936996615202,309.5,0.0,1139339604.2140017,1539.0547117793817,4158.004158004158,146395.54748098704,0.0
870.0,530.0,452.0,3.9820330273609135,2005.8897195650582,307.0,0.0,1323711866.197607,1658.9152244236434,4158.004158004158,164879.05838953308,0.0
870.0,540.0,452.0,3.957503578990057,1850.5590938544087,303.5,0.0,1161619202.1865435,1554.0298376654678,4158.004158004158,141091.98602350522,0.0
870.0,550.0,452.0,4.026852699208571,1928.1112392182729,303.0,0.0,1350514948.858638,1675.6262669224586,4158.004158004158,183216.75244940975,0.0
870.0,560.0,452.0,3.9092834897416524,1294.1888380141481,247.5,0.0,724975747.205261,1227.6913641733508,4158.004158004158,152839.612163006,0.0
870.0,570.0,452.0,3.9188319104022384,1898.604419196564,250.0,0.0,1538534383.407283,1788.467551206877,4158.004158004158,143638.48098305514,0.0
870.0,580.0,452.0,3.9805154139334467,1670.591682109678,248.50000000000003,0.0,1234140147.7604225,1601.8052106838245,4158.004158004158,134955.066894264,0.0
870.0,590.0,452.0,4.005613556586346,1720.527430198027,245.0,0.0,1310113405.0742822,1650.372228582972,4158.004158004158,137898.57058690567,0.0
870.0,600.0,452.0,4.033036878158146,1980.2818243506858,232.0,0.0,1530522827.701539,1783.8049615223185,4158.004158004158,132568.13586680128,0.0
870.0,610.0,452.0,4.108681207417188,1750.3782879213982,231.0,0.0,1289546875.6506124,1637.366982520491,4158.004158004158,130891.1059748352,0.0
870.0,620.0,452.0,4.072836774396707,1772.9349625158598,185.0,0.0,1442179001.6912477,1731.5580102350734,4158.004158004158,128887.48737396984,0.0
870.0,630.0,452.0,4.141138245835172,1712.1166006270178,175.5,0.0,1342977005.9835558,1670.943442337831,4158.004158004158,142190.5934761427,0.0
870.0,640.0,452.0,3.962501848435837,1653.976137332853,164.0,0.0,1137753057.6262555,1537.9827606953068,4158.004158004158,129210.47093175024,0.0
870.0,650.0,452.0,3.93573765956169,1503.1384032658807,161.0,0.0,1127826486.2748127,1531.2588317194925,4158.004158004158,96174.5635701942,0.0
870.0,660.0,452.0,4.019551225764126,1686.0222191717442,266.0,0.0,1387451853.2561102,1698.3860831491586,4158.004158004158,148780.58933052153,0.0
870.0,670.0,452.0,3.874416469949486,1703.4667923774803,135.0,0.0,1269253468.25046,1624.4323929524753,4158.004158004158,139559.04305702873,0.0
870.0,680.0,452.0,3.8248945603014386,2076.351078083247,101.0,0.0,946824905.8461891,1403.0149492094426,4158.004158004158,126541.81730139378,0.0
870.0,690.0,452.0,3.990860961354439,2736.5427555458414,113.0,0.0,1421579638.019795,1719.1471789553611,4158.004158004158,123200.5423597167,0.0
870.0,700.0,452.0,4.182143199486893,2575.908395453358,106.0,0.0,1479273948.0950904,1753.6857225578665,4158.004158004158,118859.44981474368,0.0
870.0,710.0,452.0,3.9245808872178167,2552.6886581224016,269.5,0.0,1989398162.1742334,2033.7066934843742,4158.004158004158,149028.7988273125,0.0
870.0,720.0,452.0,4.192097342950299,2566.0404399359168,269.0,0.0,1761932310.4245102,1913.9124683311652,4158.004158004158,116523.58361015467,0.0
